
     Value of States and Choice Probabilities
     Fixed Group Index(f): 0. Random Group Index(r): 0
     ------------------------------------------------------------------------------
    Indx   T   A   m sch   t     r     f       EV      |Choice Probabilities:                           
    8932   1   1  12   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8931   1   1  11   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8930   1   1  10   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8929   1   1   9   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8928   1   1   8   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8927   1   1   7   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8926   1   1   6   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8925   1   1   5   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8924   1   1   4   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8923   1   1   3   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8922   1   1   2   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8921   1   1   1   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8920   1   1   0   7  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8901   1   1  21   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8900   1   1  20   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8899   1   1  19   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8898   1   1  18   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8897   1   1  17   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8896   1   1  16   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8895   1   1  15   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8894   1   1  14   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8893   1   1  13   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8892   1   1  12   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8891   1   1  11   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8890   1   1  10   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8889   1   1   9   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8888   1   1   8   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8887   1   1   7   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8886   1   1   6   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8885   1   1   5   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8884   1   1   4   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8883   1   1   3   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8882   1   1   2   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8881   1   1   1   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8880   1   1   0   6  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8862   1   1  22   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8861   1   1  21   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8860   1   1  20   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8859   1   1  19   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8858   1   1  18   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8857   1   1  17   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8856   1   1  16   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8855   1   1  15   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8854   1   1  14   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8853   1   1  13   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8852   1   1  12   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8851   1   1  11   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8850   1   1  10   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8849   1   1   9   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8848   1   1   8   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8847   1   1   7   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8846   1   1   6   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8845   1   1   5   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8844   1   1   4   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8843   1   1   3   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8842   1   1   2   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8841   1   1   1   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8840   1   1   0   5  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8823   1   1  23   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8822   1   1  22   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8821   1   1  21   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8820   1   1  20   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8819   1   1  19   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8818   1   1  18   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8817   1   1  17   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8816   1   1  16   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8815   1   1  15   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8814   1   1  14   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8813   1   1  13   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8812   1   1  12   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8811   1   1  11   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8810   1   1  10   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8809   1   1   9   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8808   1   1   8   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8807   1   1   7   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8806   1   1   6   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8805   1   1   5   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8804   1   1   4   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8803   1   1   3   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8802   1   1   2   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8801   1   1   1   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8800   1   1   0   4  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8784   1   1  24   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8783   1   1  23   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8782   1   1  22   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8781   1   1  21   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8780   1   1  20   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8779   1   1  19   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8778   1   1  18   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8777   1   1  17   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8776   1   1  16   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8775   1   1  15   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8774   1   1  14   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8773   1   1  13   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8772   1   1  12   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8771   1   1  11   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8770   1   1  10   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8769   1   1   9   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8768   1   1   8   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8767   1   1   7   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8766   1   1   6   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8765   1   1   5   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8764   1   1   4   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8763   1   1   3   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8762   1   1   2   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8761   1   1   1   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8760   1   1   0   3  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8745   1   1  25   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8744   1   1  24   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8743   1   1  23   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8742   1   1  22   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8741   1   1  21   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8740   1   1  20   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8739   1   1  19   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8738   1   1  18   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8737   1   1  17   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8736   1   1  16   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8735   1   1  15   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8734   1   1  14   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8733   1   1  13   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8732   1   1  12   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8731   1   1  11   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8730   1   1  10   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8729   1   1   9   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8728   1   1   8   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8727   1   1   7   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8726   1   1   6   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8725   1   1   5   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8724   1   1   4   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8723   1   1   3   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8722   1   1   2   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8721   1   1   1   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8720   1   1   0   2  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8706   1   1  26   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8705   1   1  25   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8704   1   1  24   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8703   1   1  23   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8702   1   1  22   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8701   1   1  21   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8700   1   1  20   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8699   1   1  19   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8698   1   1  18   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8697   1   1  17   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8696   1   1  16   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8695   1   1  15   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8694   1   1  14   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8693   1   1  13   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8692   1   1  12   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8691   1   1  11   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8690   1   1  10   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8689   1   1   9   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8688   1   1   8   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8687   1   1   7   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8686   1   1   6   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8685   1   1   5   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8684   1   1   4   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8683   1   1   3   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8682   1   1   2   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8681   1   1   1   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8680   1   1   0   1  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8667   1   1  27   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8666   1   1  26   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8665   1   1  25   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8664   1   1  24   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8663   1   1  23   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8662   1   1  22   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
    8661   1   1  21   0  27     0     0      42.586210 0.000000 0.500000 0.500000 0.000000
